split_id,protocol,seed,fold,model_id,selected_hyperparameters
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-06, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.0003}"
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-06, ""batch_size"": 128, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.01}"
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-06, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.001}"
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 128, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-06, ""batch_size"": 16, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}"
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.001}"
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}"
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}"
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0001}"
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.01}"
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-06, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.003}"
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 1e-06, ""batch_size"": 128, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.003}"
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.003}"
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0001}"
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}"
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.01}"
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-0,lopo,42,0,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0001}"
lopo__seed-42__fold-1,lopo,42,1,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}"
lopo__seed-42__fold-2,lopo,42,2,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-3,lopo,42,3,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-4,lopo,42,4,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-5,lopo,42,5,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-6,lopo,42,6,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-7,lopo,42,7,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-8,lopo,42,8,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-9,lopo,42,9,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-10,lopo,42,10,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-11,lopo,42,11,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-12,lopo,42,12,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0001}"
lopo__seed-42__fold-13,lopo,42,13,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-14,lopo,42,14,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-15,lopo,42,15,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}"
lopo__seed-42__fold-16,lopo,42,16,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-17,lopo,42,17,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-18,lopo,42,18,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-19,lopo,42,19,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-20,lopo,42,20,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0001}"
lopo__seed-42__fold-21,lopo,42,21,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-22,lopo,42,22,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-23,lopo,42,23,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-24,lopo,42,24,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-25,lopo,42,25,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-26,lopo,42,26,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-27,lopo,42,27,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-28,lopo,42,28,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-29,lopo,42,29,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-30,lopo,42,30,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-31,lopo,42,31,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-32,lopo,42,32,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-33,lopo,42,33,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-34,lopo,42,34,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-35,lopo,42,35,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0001}"
lopo__seed-42__fold-36,lopo,42,36,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0001}"
lopo__seed-42__fold-37,lopo,42,37,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-38,lopo,42,38,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-39,lopo,42,39,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-40,lopo,42,40,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-41,lopo,42,41,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-42,lopo,42,42,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-43,lopo,42,43,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-44,lopo,42,44,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 64, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0001}"
lopo__seed-42__fold-45,lopo,42,45,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-46,lopo,42,46,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-47,lopo,42,47,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-48,lopo,42,48,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-49,lopo,42,49,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-50,lopo,42,50,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-51,lopo,42,51,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-52,lopo,42,52,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-53,lopo,42,53,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-54,lopo,42,54,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-55,lopo,42,55,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-56,lopo,42,56,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-57,lopo,42,57,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-58,lopo,42,58,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-59,lopo,42,59,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-60,lopo,42,60,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-61,lopo,42,61,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-62,lopo,42,62,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-63,lopo,42,63,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-64,lopo,42,64,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-65,lopo,42,65,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-66,lopo,42,66,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-67,lopo,42,67,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-68,lopo,42,68,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-69,lopo,42,69,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-70,lopo,42,70,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-71,lopo,42,71,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-72,lopo,42,72,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-73,lopo,42,73,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-74,lopo,42,74,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-75,lopo,42,75,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}"
lopo__seed-42__fold-76,lopo,42,76,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-77,lopo,42,77,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-78,lopo,42,78,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0001}"
lopo__seed-42__fold-79,lopo,42,79,mlp_physics,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [32, 16], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-80,lopo,42,80,mlp_physics,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-81,lopo,42,81,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 16, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}"
lopo__seed-42__fold-82,lopo,42,82,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-83,lopo,42,83,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.0001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
lopo__seed-42__fold-84,lopo,42,84,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 128, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.0003}"
lopo__seed-42__fold-85,lopo,42,85,mlp_physics,"{""activation"": ""relu"", ""alpha"": 0.01, ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.003}"
